Loan ID,Customer ID,Current Loan Amount($),Term,Annual Income($),Years in current job,Home Ownership,Purpose,Monthly Debt($),Current Credit Balance($),Maximum Open Credit($),Bankruptcies,Loan/Income Ratio,Monthly_debt/Income ratio,Credit/Income Ratio,Credit lef($)
e87a2202,688ec0d3,20000.0,Short Term,140000.0,6 years,Mortgage,Debt Consolidation,1200.0,130000.0,360000.0,0.0,0.14,0.1,2.57,230000.0
4d6127cc,159ac272,50000.0,Long Term,160000.0,2 years,Mortgage,Business Loan,1500.0,10000.0,60000.0,0.0,0.31,0.11,0.38,50000.0
9a250d83,6a7ede59,80000.0,Short Term,270000.0,8 years,Mortgage,Debt Consolidation,2600.0,20000.0,50000.0,0.0,0.3,0.12,0.19,30000.0
6d604d27,2cf9d150,70000.0,Short Term,120000.0,10+ years,Mortgage,Other,2400.0,30000.0,100000.0,1.0,0.58,0.24,0.83,70000.0
f48fe58a,feef1f48,10000.0,Short Term,100000.0,3 years,Rent,Other,1000.0,10000.0,10000.0,0.0,0.1,0.12,0.1,0.0
894d2bac,8d1d35ba,20000.0,Long Term,50000.0,2 years,Rent,Debt Consolidation,700.0,10000.0,100000.0,0.0,0.4,0.17,2.0,90000.0
4c7d0c42,4e286f3b,10000.0,Short Term,110000.00000000001,5 years,Mortgage,Other,1400.0,0.0,30000.0,0.0,0.09,0.15,0.27,30000.0
75b9cf10,1da388ec,80000.0,Long Term,150000.0,10+ years,Mortgage,Debt Consolidation,2500.0,50000.0,60000.0,0.0,0.53,0.2,0.4,10000.0
522d4245,fc056891,10000.0,Short Term,120000.0,7 years,Mortgage,Take a Trip,1000.0,20000.0,50000.0,0.0,0.08,0.1,0.42,30000.0
1e613edd,b1e0bea0,30000.0,Short Term,100000.0,8 years,Mortgage,Debt Consolidation,3000.0,20000.0,40000.0,0.0,0.3,0.36,0.4,20000.0
a2a4373d,8ad3c125,30000.0,Long Term,140000.0,6 years,Mortgage,Debt Consolidation,1700.0000000000002,20000.0,60000.0,0.0,0.21,0.15,0.43,40000.0
4400b598,003c0c2e,30000.0,Long Term,130000.0,10+ years,Mortgage,Debt Consolidation,4100.0,10000.0,30000.0,0.0,0.23,0.38,0.23,20000.0
e056ac53,b8c577ae,50000.0,Long Term,229999.99999999997,6 years,Mortgage,Debt Consolidation,3700.0,80000.0,110000.00000000001,0.0,0.22,0.19,0.48,30000.0
a31c8ae2,3f671f36,20000.0,Short Term,229999.99999999997,6 years,Rent,Debt Consolidation,500.0,20000.0,30000.0,0.0,0.09,0.03,0.13,10000.0
43e9ca95,95f7551d,20000.0,Short Term,90000.0,10+ years,Rent,Debt Consolidation,2300.0,20000.0,40000.0,0.0,0.22,0.31,0.44,20000.0
b59d29c8,01a7e304,10000.0,Short Term,290000.0,1 year,Mortgage,Debt Consolidation,4800.0,50000.0,80000.0,0.0,0.03,0.2,0.28,30000.0
6fa1ffbf,83517782,30000.0,Short Term,120000.0,5 years,Rent,Debt Consolidation,2000.0,50000.0,80000.0,0.0,0.25,0.2,0.67,30000.0
fe8054a5,eedc1e8b,20000.0,Short Term,70000.0,4 years,Rent,Debt Consolidation,1100.0,10000.0,30000.0,0.0,0.29,0.19,0.43,20000.0
2027dd14,150a422e,30000.0,Long Term,170000.0,6 years,Mortgage,Debt Consolidation,2200.0,20000.0,50000.0,1.0,0.18,0.16,0.29,30000.0
c00fe384,4b567930,20000.0,Short Term,70000.0,3 years,Rent,Buy a Car,1300.0,20000.0,30000.0,1.0,0.29,0.22,0.43,10000.0
e6fda588,72ae66fe,30000.0,Short Term,110000.00000000001,8 years,Rent,Debt Consolidation,1700.0000000000002,30000.0,120000.0,0.0,0.27,0.19,1.09,90000.0
898273ef,e5dfda49,10000.0,Short Term,100000.0,10+ years,Rent,Debt Consolidation,700.0,10000.0,20000.0,0.0,0.1,0.08,0.2,10000.0
79ba392a,dd5d0776,70000.0,Short Term,310000.0,1 year,Rent,Debt Consolidation,1400.0,70000.0,140000.0,0.0,0.23,0.05,0.45,70000.0
266dae2b,0971c01f,40000.0,Short Term,160000.0,3 years,Rent,Debt Consolidation,1400.0,30000.0,50000.0,0.0,0.25,0.1,0.31,20000.0
a93ae285,1d9faa2b,50000.0,Short Term,90000.0,,Rent,Debt Consolidation,1400.0,80000.0,150000.0,0.0,0.56,0.19,1.67,70000.0
6b7b5f65,13a49a35,80000.0,Short Term,229999.99999999997,8 years,Mortgage,Debt Consolidation,3200.0,60000.0,100000.0,0.0,0.35,0.17,0.43,40000.0
a34b1c18,86c392f1,20000.0,Short Term,130000.0,9 years,Rent,Debt Consolidation,700.0,30000.0,40000.0,0.0,0.15,0.06,0.31,10000.0
65f02bbb,3235fc64,30000.0,Long Term,120000.0,9 years,Rent,Debt Consolidation,1400.0,20000.0,30000.0,0.0,0.25,0.14,0.25,10000.0
f10e669c,c5f7b954,70000.0,Short Term,150000.0,9 years,Mortgage,Debt Consolidation,4000.0,50000.0,120000.0,0.0,0.47,0.32,0.8,70000.0
d2e097e5,f321fea5,60000.0,Long Term,120000.0,1 year,Rent,Debt Consolidation,1300.0,10000.0,70000.0,0.0,0.5,0.13,0.58,60000.0
225dd019,231bbc83,20000.0,Short Term,120000.0,10+ years,Own Home,Debt Consolidation,1900.0,10000.0,30000.0,0.0,0.17,0.19,0.25,20000.0
20bfc696,a1d1aa27,20000.0,Short Term,160000.0,10+ years,Mortgage,Debt Consolidation,4100.0,30000.0,40000.0,0.0,0.12,0.31,0.25,10000.0
dc56f3ca,4bd72184,30000.0,Short Term,70000.0,5 years,Rent,Debt Consolidation,1799.9999999999998,30000.0,50000.0,0.0,0.43,0.31,0.71,20000.0
1444f98a,cd50985f,30000.0,Short Term,70000.0,4 years,Rent,Debt Consolidation,899.9999999999999,20000.0,70000.0,0.0,0.43,0.15,1.0,50000.0
cacf79bb,b961be46,10000.0,Short Term,50000.0,,Own Home,Debt Consolidation,1100.0,0.0,10000.0,1.0,0.2,0.26,0.2,10000.0
db480d7b,be16fa42,50000.0,Short Term,270000.0,10+ years,Mortgage,Debt Consolidation,2200.0,80000.0,100000.0,0.0,0.19,0.1,0.37,20000.0
9f3dfd15,8d12a4ca,40000.0,Short Term,340000.0,1 year,Mortgage,Debt Consolidation,6600.0,200000.0,380000.0,0.0,0.12,0.23,1.12,180000.0
d5c82c45,0d0636ca,60000.0,Short Term,190000.0,8 years,Mortgage,Home Improvements,3599.9999999999995,10000.0,40000.0,1.0,0.32,0.23,0.21,30000.0
7bbf5108,a161243a,10000.0,Short Term,40000.0,4 years,Rent,Other,300.0,10000.0,10000.0,0.0,0.25,0.09,0.25,0.0
320809d6,0a540661,20000.0,Short Term,140000.0,10+ years,Mortgage,Debt Consolidation,1700.0000000000002,20000.0,40000.0,0.0,0.14,0.15,0.29,20000.0
b00b470d,649c591d,50000.0,Short Term,90000.0,5 years,Rent,Home Improvements,1200.0,10000.0,20000.0,2.0,0.56,0.16,0.22,10000.0
8cad896d,e46ffb73,20000.0,Short Term,80000.0,1 year,Mortgage,Debt Consolidation,1400.0,20000.0,20000.0,0.0,0.25,0.21,0.25,0.0
b5cb788b,350d58df,30000.0,Long Term,130000.0,10+ years,Rent,Debt Consolidation,3400.0000000000005,30000.0,70000.0,0.0,0.23,0.31,0.54,40000.0
d771aaf7,21c5aa37,20000.0,Short Term,60000.0,4 years,Rent,Debt Consolidation,899.9999999999999,10000.0,40000.0,0.0,0.33,0.18,0.67,30000.0
36be5d43,d13c4521,40000.0,Long Term,70000.0,10+ years,Rent,Debt Consolidation,2100.0,40000.0,60000.0,0.0,0.57,0.36,0.86,20000.0
a7aa946f,b1e4e9ce,60000.0,Long Term,260000.0,1 year,Mortgage,Home Improvements,1300.0,90000.0,130000.0,0.0,0.23,0.06,0.5,40000.0
b72998e9,9c316495,10000.0,Short Term,90000.0,1 year,Rent,Debt Consolidation,600.0,10000.0,20000.0,0.0,0.11,0.08,0.22,10000.0
913ea202,a2206453,30000.0,Short Term,120000.0,10+ years,Rent,Debt Consolidation,1200.0,10000.0,20000.0,0.0,0.25,0.12,0.17,10000.0
3ad6aff2,bdce347e,20000.0,Short Term,160000.0,10+ years,Mortgage,Debt Consolidation,2600.0,30000.0,80000.0,0.0,0.12,0.19,0.5,50000.0
e314020b,195b1ca1,20000.0,Short Term,200000.0,7 years,Rent,Debt Consolidation,800.0,10000.0,10000.0,0.0,0.1,0.05,0.05,0.0
f086f934,36708a50,10000.0,Short Term,150000.0,2 years,Own Home,Medical Bills,1600.0,0.0,10000.0,0.0,0.07,0.13,0.07,10000.0
77f6baaf,5db9531b,20000.0,Short Term,80000.0,10+ years,Mortgage,Debt Consolidation,1100.0,10000.0,20000.0,0.0,0.25,0.16,0.25,10000.0
4fcf82cd,66a4fb75,40000.0,Short Term,200000.0,1 year,Mortgage,Home Improvements,4000.0,20000.0,30000.0,0.0,0.2,0.24,0.15,10000.0
3bff1302,eb9c4173,10000.0,Short Term,80000.0,4 years,Own Home,Debt Consolidation,400.0,10000.0,30000.0,1.0,0.12,0.06,0.38,20000.0
b7330afb,3caf2a38,80000.0,Long Term,170000.0,10+ years,Rent,Debt Consolidation,2500.0,20000.0,130000.0,0.0,0.47,0.18,0.76,110000.0
9f65e59a,a298a64c,40000.0,Long Term,130000.0,8 years,Rent,Debt Consolidation,2000.0,50000.0,110000.00000000001,0.0,0.31,0.18,0.85,60000.0
ea9cf96e,46c867d3,20000.0,Short Term,70000.0,9 years,Rent,Debt Consolidation,700.0,40000.0,80000.0,0.0,0.29,0.12,1.14,40000.0
17e3da6f,082d75ca,20000.0,Short Term,70000.0,2 years,Mortgage,Buy a Car,1200.0,10000.0,40000.0,0.0,0.29,0.21,0.57,30000.0
bd03d311,14bef0f2,20000.0,Short Term,130000.0,10+ years,Mortgage,Debt Consolidation,400.0,10000.0,30000.0,0.0,0.15,0.04,0.23,20000.0
dec9b9be,07a93bab,80000.0,Long Term,370000.0,2 years,Mortgage,Debt Consolidation,3700.0,40000.0,50000.0,0.0,0.22,0.12,0.14,10000.0
0cc4aca4,89ea57e3,20000.0,Short Term,70000.0,3 years,Own Home,Other,1500.0,30000.0,50000.0,0.0,0.29,0.26,0.71,20000.0
ddeff883,ec139326,20000.0,Short Term,90000.0,3 years,Rent,Debt Consolidation,1300.0,10000.0,20000.0,0.0,0.22,0.17,0.22,10000.0
3f9349bb,25db494d,20000.0,Short Term,229999.99999999997,6 years,Mortgage,Debt Consolidation,4500.0,30000.0,40000.0,0.0,0.09,0.23,0.17,10000.0
9aa35fcd,ee6edec7,30000.0,Short Term,90000.0,2 years,Mortgage,Other,1900.0,10000.0,30000.0,0.0,0.33,0.25,0.33,20000.0
8248d8b0,046283ee,30000.0,Short Term,130000.0,5 years,Rent,Debt Consolidation,1900.0,30000.0,50000.0,1.0,0.23,0.18,0.38,20000.0
f8170c60,d7970732,10000.0,Short Term,100000.0,4 years,Rent,Debt Consolidation,2500.0,0.0,10000.0,0.0,0.1,0.3,0.1,10000.0
eadcee4c,a90c8c43,40000.0,Short Term,160000.0,10+ years,Mortgage,Debt Consolidation,1600.0,0.0,10000.0,0.0,0.25,0.12,0.06,10000.0
0a8f496e,0881797d,10000.0,Short Term,100000.0,8 years,Mortgage,Business Loan,2200.0,30000.0,60000.0,0.0,0.1,0.26,0.6,30000.0
d9b7e7e1,eb7ed19d,20000.0,Short Term,100000.0,10+ years,Mortgage,Home Improvements,2900.0,60000.0,90000.0,0.0,0.2,0.35,0.9,30000.0
8de790d6,f8a81c9f,40000.0,Long Term,90000.0,10+ years,Mortgage,Debt Consolidation,2000.0,40000.0,50000.0,0.0,0.44,0.27,0.56,10000.0
15c6851c,58596a02,30000.0,Short Term,180000.0,8 years,Mortgage,Home Improvements,1600.0,20000.0,40000.0,0.0,0.17,0.11,0.22,20000.0
12aeba64,c9d9b744,50000.0,Long Term,170000.0,10+ years,Mortgage,Debt Consolidation,1500.0,10000.0,40000.0,0.0,0.29,0.11,0.24,30000.0
89138199,54d82daa,50000.0,Short Term,160000.0,10+ years,Rent,Buy a Car,3500.0000000000005,40000.0,90000.0,0.0,0.31,0.26,0.56,50000.0
d6e15cc0,f68a1c07,50000.0,Short Term,130000.0,9 years,Mortgage,Debt Consolidation,1500.0,30000.0,40000.0,0.0,0.38,0.14,0.31,10000.0
d424aa0c,7dff777b,10000.0,Short Term,40000.0,1 year,Rent,Debt Consolidation,700.0,0.0,10000.0,0.0,0.25,0.21,0.25,10000.0
50e2942d,a89864ef,10000.0,Short Term,70000.0,3 years,Mortgage,Other,700.0,0.0,10000.0,0.0,0.14,0.12,0.14,10000.0
57033c20,0d0628f7,0.0,Short Term,130000.0,4 years,Rent,Debt Consolidation,1900.0,10000.0,30000.0,0.0,0.0,0.18,0.23,20000.0
fd56cfaf,21d8a9f6,20000.0,Short Term,120000.0,10+ years,Mortgage,Debt Consolidation,800.0,10000.0,40000.0,1.0,0.17,0.08,0.33,30000.0
77eb3546,f41d8854,10000.0,Short Term,140000.0,10+ years,Rent,Debt Consolidation,100.0,0.0,0.0,0.0,0.07,0.01,0.0,0.0
1775cc89,8bb3fb0b,10000.0,Short Term,150000.0,4 years,Rent,Debt Consolidation,2300.0,10000.0,90000.0,0.0,0.07,0.18,0.6,80000.0
e3891f72,3239f87d,20000.0,Long Term,140000.0,7 years,Rent,Debt Consolidation,1100.0,20000.0,30000.0,2.0,0.14,0.09,0.21,10000.0
5faa813e,88eace08,10000.0,Short Term,190000.0,3 years,Mortgage,Debt Consolidation,4500.0,120000.0,170000.0,0.0,0.05,0.28,0.89,50000.0
cb2d8b8a,4ced2e6c,20000.0,Short Term,40000.0,10+ years,Mortgage,Debt Consolidation,899.9999999999999,20000.0,110000.00000000001,0.0,0.5,0.27,2.75,90000.0
7f846a28,c2e9d9b0,70000.0,Short Term,210000.0,4 years,Rent,Debt Consolidation,2600.0,30000.0,40000.0,0.0,0.33,0.15,0.19,10000.0
698513eb,286150d2,0.0,Long Term,10000.0,7 years,Rent,Educational Expenses,200.0,10000.0,20000.0,0.0,0.0,0.24,2.0,10000.0
3d047964,f65f096d,10000.0,Short Term,130000.0,2 years,Rent,Business Loan,600.0,0.0,20000.0,0.0,0.08,0.06,0.15,20000.0
f32622af,54fe079a,20000.0,Short Term,70000.0,,Rent,Debt Consolidation,899.9999999999999,10000.0,30000.0,1.0,0.29,0.15,0.43,20000.0
518ee401,1b386742,40000.0,Long Term,110000.00000000001,1 year,Rent,Debt Consolidation,1400.0,40000.0,50000.0,0.0,0.36,0.15,0.45,10000.0
b8ac3cc9,b5903837,10000.0,Short Term,150000.0,1 year,Rent,Other,1799.9999999999998,0.0,10000.0,0.0,0.07,0.14,0.07,10000.0
621adb0d,39609cb2,50000.0,Short Term,150000.0,1 year,Rent,Debt Consolidation,700.0,20000.0,90000.0,0.0,0.33,0.06,0.6,70000.0
e2079928,7931767f,40000.0,Short Term,140000.0,8 years,Rent,Debt Consolidation,2100.0,0.0,10000.0,0.0,0.29,0.18,0.07,10000.0
af6373a3,80b00efd,40000.0,Long Term,150000.0,7 years,Mortgage,Debt Consolidation,1500.0,20000.0,30000.0,0.0,0.27,0.12,0.2,10000.0
85f54e50,806babab,10000.0,Short Term,70000.0,6 years,Mortgage,Debt Consolidation,200.0,10000.0,10000.0,0.0,0.14,0.03,0.14,0.0
77ee63f0,56047bfb,10000.0,Short Term,30000.0,8 years,Rent,Debt Consolidation,700.0,0.0,40000.0,1.0,0.33,0.28,1.33,40000.0
edcfd216,c1a7e11e,10000.0,Short Term,150000.0,4 years,Mortgage,Debt Consolidation,500.0,20000.0,40000.0,0.0,0.07,0.04,0.27,20000.0
73a8c759,87b74eb5,10000.0,Short Term,120000.0,9 years,Rent,Debt Consolidation,800.0,10000.0,10000.0,0.0,0.08,0.08,0.08,0.0
ec0f83cd,a2019834,30000.0,Long Term,80000.0,8 years,Own Home,Home Improvements,1500.0,10000.0,20000.0,0.0,0.38,0.22,0.25,10000.0
273a70b5,090c30f4,20000.0,Short Term,100000.0,9 years,Mortgage,Debt Consolidation,3100.0,10000.0,20000.0,0.0,0.2,0.37,0.2,10000.0
6d2fc62f,e2f611cd,20000.0,Short Term,80000.0,10+ years,Mortgage,Home Improvements,1500.0,10000.0,20000.0,0.0,0.25,0.22,0.25,10000.0
50b33293,faf5f023,10000.0,Short Term,70000.0,5 years,Rent,Debt Consolidation,2100.0,10000.0,60000.0,0.0,0.14,0.36,0.86,50000.0
c4482487,24c61980,30000.0,Long Term,90000.0,1 year,Rent,Debt Consolidation,2400.0,50000.0,70000.0,0.0,0.33,0.32,0.78,20000.0
f91226d4,c3cc31c8,20000.0,Short Term,150000.0,10+ years,Mortgage,Debt Consolidation,2100.0,10000.0,30000.0,0.0,0.13,0.17,0.2,20000.0
8137981c,1b6a9d89,20000.0,Short Term,140000.0,3 years,Rent,Debt Consolidation,1100.0,10000.0,30000.0,0.0,0.14,0.09,0.21,20000.0
e6c89039,997e0e90,0.0,Short Term,70000.0,10+ years,Rent,Other,200.0,10000.0,10000.0,0.0,0.0,0.03,0.14,0.0
09ebed41,bfe0d859,10000.0,Short Term,150000.0,10+ years,Mortgage,Take a Trip,1600.0,10000.0,40000.0,0.0,0.07,0.13,0.27,30000.0
1f7cd747,fb239ce5,80000.0,Long Term,229999.99999999997,3 years,Mortgage,Debt Consolidation,4900.0,120000.0,180000.0,0.0,0.35,0.26,0.78,60000.0
c3a0e52c,5101c0c1,10000.0,Short Term,60000.0,9 years,Rent,Other,800.0,20000.0,50000.0,0.0,0.17,0.16,0.83,30000.0
1f4c7caa,a5b166b4,30000.0,Long Term,80000.0,10+ years,Mortgage,Debt Consolidation,1900.0,20000.0,30000.0,0.0,0.38,0.28,0.38,10000.0
510a570a,55cadde6,40000.0,Long Term,140000.0,2 years,Rent,Debt Consolidation,800.0,10000.0,10000.0,0.0,0.29,0.07,0.07,0.0
03e88efe,4ff98053,10000.0,Short Term,90000.0,10+ years,Own Home,Debt Consolidation,1100.0,30000.0,40000.0,0.0,0.11,0.15,0.44,10000.0
d88458b4,7950cf4c,70000.0,Short Term,190000.0,10+ years,Mortgage,Debt Consolidation,2100.0,60000.0,140000.0,0.0,0.37,0.13,0.74,80000.0
58104963,85909266,40000.0,Long Term,240000.0,10+ years,Mortgage,Debt Consolidation,3700.0,30000.0,50000.0,0.0,0.17,0.18,0.21,20000.0
1cc68e19,52f00812,40000.0,Long Term,100000.0,2 years,Mortgage,Home Improvements,2200.0,30000.0,40000.0,0.0,0.4,0.26,0.4,10000.0
9694ce16,d0c0d131,40000.0,Short Term,150000.0,9 years,Mortgage,Debt Consolidation,899.9999999999999,150000.0,180000.0,0.0,0.27,0.07,1.2,30000.0
be4289ca,bf6f0d32,50000.0,Long Term,130000.0,10+ years,Mortgage,Debt Consolidation,2500.0,80000.0,490000.00000000006,0.0,0.38,0.23,3.77,410000.0
e98212d0,ba3a8595,30000.0,Short Term,180000.0,3 years,Mortgage,Debt Consolidation,3100.0,30000.0,40000.0,0.0,0.17,0.21,0.22,10000.0
3ec3a09d,b16f65ab,10000.0,Short Term,100000.0,2 years,Mortgage,Medical Bills,600.0,10000.0,50000.0,0.0,0.1,0.07,0.5,40000.0
f7cc3602,36a676cb,80000.0,Short Term,360000.0,10+ years,Mortgage,Home Improvements,2000.0,70000.0,190000.0,0.0,0.22,0.07,0.53,120000.0
de687a97,f8240ba3,10000.0,Short Term,170000.0,1 year,Own Home,Other,1900.0,30000.0,70000.0,0.0,0.06,0.13,0.41,40000.0
aa8dbbaf,60b6d9f8,30000.0,Short Term,60000.0,10+ years,Rent,Debt Consolidation,800.0,30000.0,40000.0,0.0,0.5,0.16,0.67,10000.0
472ed3f0,9bf9e390,10000.0,Short Term,130000.0,10+ years,Mortgage,Debt Consolidation,1700.0000000000002,10000.0,20000.0,0.0,0.08,0.16,0.15,10000.0
aab747c4,bc506acd,20000.0,Short Term,140000.0,10+ years,Mortgage,Debt Consolidation,3200.0,40000.0,90000.0,0.0,0.14,0.27,0.64,50000.0
1cc9f0b4,6950311c,20000.0,Short Term,80000.0,3 years,Mortgage,Debt Consolidation,1200.0,40000.0,120000.0,0.0,0.25,0.18,1.5,80000.0
2abe180f,bcd81c13,50000.0,Short Term,100000.0,2 years,Rent,Debt Consolidation,1500.0,30000.0,40000.0,0.0,0.5,0.18,0.4,10000.0
ff5118fe,4182a47d,20000.0,Short Term,130000.0,10+ years,Mortgage,Debt Consolidation,1900.0,20000.0,40000.0,0.0,0.15,0.18,0.31,20000.0
7048fae0,d5b13bb2,40000.0,Long Term,250000.0,3 years,Rent,Other,2400.0,20000.0,40000.0,0.0,0.16,0.12,0.16,20000.0
9c66e7e6,7845ab46,70000.0,Long Term,340000.0,10+ years,Mortgage,Debt Consolidation,2600.0,80000.0,100000.0,0.0,0.21,0.09,0.29,20000.0
4dffd08f,e9769e19,60000.0,Long Term,310000.0,10+ years,Mortgage,Home Improvements,4300.0,0.0,0.0,1.0,0.19,0.17,0.0,0.0
cdbc1143,95e8069e,40000.0,Short Term,200000.0,1 year,Mortgage,Debt Consolidation,1500.0,20000.0,30000.0,0.0,0.2,0.09,0.15,10000.0
0527b14a,8080d5ed,20000.0,Short Term,130000.0,7 years,Mortgage,Take a Trip,1700.0000000000002,10000.0,10000.0,0.0,0.15,0.16,0.08,0.0
24e4477e,51f42a4b,20000.0,Short Term,70000.0,3 years,Rent,Debt Consolidation,800.0,30000.0,60000.0,0.0,0.29,0.14,0.86,30000.0
d230d8f7,757372e2,10000.0,Short Term,70000.0,1 year,Mortgage,Debt Consolidation,400.0,10000.0,20000.0,0.0,0.14,0.07,0.29,10000.0
9e7ffc16,eeb6e526,30000.0,Short Term,100000.0,10+ years,Rent,Debt Consolidation,1900.0,50000.0,70000.0,0.0,0.3,0.23,0.7,20000.0
e719720d,6cb3ef34,30000.0,Short Term,140000.0,10+ years,Mortgage,Other,2200.0,30000.0,40000.0,0.0,0.21,0.19,0.29,10000.0
a580a70c,daf88325,10000.0,Short Term,120000.0,6 years,Mortgage,Business Loan,500.0,10000.0,30000.0,0.0,0.08,0.05,0.25,20000.0
8657cbd5,bd8bbd27,30000.0,Long Term,100000.0,5 years,Rent,Debt Consolidation,1100.0,10000.0,20000.0,1.0,0.3,0.13,0.2,10000.0
f3259b16,cbf3917c,40000.0,Long Term,140000.0,10+ years,Mortgage,Debt Consolidation,1400.0,30000.0,50000.0,0.0,0.29,0.12,0.36,20000.0
bde8e96f,2597e310,20000.0,Short Term,70000.0,10+ years,Rent,Debt Consolidation,899.9999999999999,10000.0,20000.0,0.0,0.29,0.15,0.29,10000.0
5f1dd221,6e1d71b7,10000.0,Short Term,70000.0,1 year,Rent,Debt Consolidation,1000.0,10000.0,40000.0,0.0,0.14,0.17,0.57,30000.0
afce4497,5ffc2a0d,20000.0,Short Term,120000.0,8 years,Mortgage,Debt Consolidation,1000.0,40000.0,80000.0,1.0,0.17,0.1,0.67,40000.0
d143d73a,cc873e1f,20000.0,Long Term,190000.0,3 years,Own Home,Other,2100.0,40000.0,90000.0,0.0,0.11,0.13,0.47,50000.0
d395a900,97991843,10000.0,Short Term,80000.0,10+ years,Own Home,Home Improvements,1400.0,0.0,0.0,1.0,0.12,0.21,0.0,0.0
696515df,c55a99f5,20000.0,Long Term,70000.0,2 years,Rent,Debt Consolidation,1600.0,20000.0,20000.0,0.0,0.29,0.27,0.29,0.0
8d4698d8,c2c034d4,20000.0,Short Term,100000.0,3 years,Own Home,Debt Consolidation,800.0,30000.0,40000.0,0.0,0.2,0.1,0.4,10000.0
e4f163a7,b24d61b8,20000.0,Short Term,229999.99999999997,7 years,Rent,Debt Consolidation,1500.0,20000.0,30000.0,0.0,0.09,0.08,0.13,10000.0
d0c885ff,46e0f635,20000.0,Short Term,50000.0,3 years,Rent,Debt Consolidation,899.9999999999999,10000.0,10000.0,0.0,0.4,0.22,0.2,0.0
108c0c23,4b59f0e0,10000.0,Short Term,100000.0,3 years,Rent,Buy House,1700.0000000000002,0.0,10000.0,1.0,0.1,0.2,0.1,10000.0
db39ea6c,56fffd5f,30000.0,Short Term,250000.0,10+ years,Mortgage,Debt Consolidation,4200.0,20000.0,20000.0,0.0,0.12,0.2,0.08,0.0
94382c73,d94bdcc0,10000.0,Short Term,130000.0,10+ years,Rent,Take a Trip,3599.9999999999995,40000.0,50000.0,0.0,0.08,0.33,0.38,10000.0
83a2b988,8e4ec74e,10000.0,Short Term,120000.0,,Mortgage,Other,2200.0,40000.0,50000.0,0.0,0.08,0.22,0.42,10000.0
9ac3f506,190217a0,10000.0,Short Term,90000.0,3 years,Rent,Other,1799.9999999999998,10000.0,10000.0,0.0,0.11,0.24,0.11,0.0
fbf997b9,e93c81fb,40000.0,Short Term,170000.0,10+ years,Mortgage,Debt Consolidation,2400.0,20000.0,120000.0,0.0,0.24,0.17,0.71,100000.0
3bf7299c,e1fef182,0.0,Short Term,120000.0,9 years,Mortgage,Other,300.0,10000.0,20000.0,0.0,0.0,0.03,0.17,10000.0
96b4566d,b616c84b,20000.0,Short Term,100000.0,7 years,Rent,Debt Consolidation,1600.0,10000.0,10000.0,0.0,0.2,0.19,0.1,0.0
00d54fc5,4d0abcf5,40000.0,Long Term,100000.0,5 years,Rent,Debt Consolidation,2000.0,50000.0,100000.0,0.0,0.4,0.24,1.0,50000.0
e9222db8,4f34f59a,10000.0,Short Term,100000.0,9 years,Rent,Debt Consolidation,1500.0,10000.0,30000.0,0.0,0.1,0.18,0.3,20000.0
b809dc7f,598bfca6,10000.0,Short Term,170000.0,10+ years,Mortgage,Debt Consolidation,2500.0,10000.0,10000.0,0.0,0.06,0.18,0.06,0.0
68c299c0,af89c96a,60000.0,Short Term,150000.0,10+ years,Own Home,Debt Consolidation,3700.0,40000.0,100000.0,0.0,0.4,0.3,0.67,60000.0
1729b1f6,fad70f3a,40000.0,Long Term,120000.0,10+ years,Mortgage,Debt Consolidation,1100.0,40000.0,50000.0,0.0,0.33,0.11,0.42,10000.0
10248f4c,051c8c72,20000.0,Long Term,60000.0,1 year,Rent,Buy a Car,500.0,10000.0,20000.0,0.0,0.33,0.1,0.33,10000.0
e37dfae0,f985fa7b,20000.0,Short Term,80000.0,5 years,Mortgage,Debt Consolidation,1600.0,20000.0,30000.0,1.0,0.25,0.24,0.38,10000.0
dc150abf,2d232292,20000.0,Short Term,100000.0,2 years,Rent,Debt Consolidation,1300.0,10000.0,10000.0,0.0,0.2,0.16,0.1,0.0
df8e44c5,9ea4d901,20000.0,Short Term,210000.0,7 years,Mortgage,Debt Consolidation,3100.0,10000.0,10000.0,0.0,0.1,0.18,0.05,0.0
77822e5a,5a50ece5,20000.0,Long Term,60000.0,3 years,Rent,Debt Consolidation,1400.0,40000.0,50000.0,0.0,0.33,0.28,0.83,10000.0
87bdc11f,4d67b98d,40000.0,Long Term,120000.0,2 years,Rent,Other,1400.0,10000.0,30000.0,0.0,0.33,0.14,0.25,20000.0
3a97a49d,80a721b0,50000.0,Short Term,340000.0,10+ years,Mortgage,Debt Consolidation,5200.0,220000.00000000003,310000.0,0.0,0.15,0.18,0.91,90000.0
ec9b7a66,1eb076ab,10000.0,Short Term,100000.0,7 years,Mortgage,Debt Consolidation,1300.0,10000.0,20000.0,0.0,0.1,0.16,0.2,10000.0
79d2a7b1,ca69c3f8,20000.0,Short Term,110000.00000000001,1 year,Mortgage,Debt Consolidation,2700.0,10000.0,30000.0,1.0,0.18,0.29,0.27,20000.0
7bbaf058,7c13a8fc,40000.0,Long Term,210000.0,9 years,Mortgage,Debt Consolidation,2900.0,30000.0,60000.0,0.0,0.19,0.17,0.29,30000.0
8ceeb624,f96cbee3,20000.0,Short Term,100000.0,7 years,Mortgage,Debt Consolidation,1400.0,20000.0,50000.0,0.0,0.2,0.17,0.5,30000.0
